"","country","date","cases","new_cases","deaths","new_deaths","recovered","new_recovered","active_cases","per100k","newper100k","activeper100k"
"3194","Iran (Islamic Republic of)",2020-03-23,23049,1411,1812,127,7931,0,13306,27.4,1.7,15.8
"3258","Iraq",2020-03-23,266,33,23,3,57,0,186,0.7,0.1,0.5
"3283","Ireland",2020-03-23,1125,219,6,2,5,0,1114,22.8,4.4,22.6
"3325","Israel",2020-03-23,1071,188,1,0,37,0,1033,12.4,2.2,11.9
"3435","Italy",2020-03-23,63927,4789,6077,601,7024,0,50826,105.7,7.9,84.1
"3457","Jamaica",2020-03-23,19,0,1,0,2,0,16,0.6,0,0.5
"3543","Japan",2020-03-23,1128,27,42,1,235,0,851,0.9,0,0.7
"3597","Jordan",2020-03-23,127,15,0,0,1,0,126,1.2,0.1,1.2
"3617","Kazakhstan",2020-03-23,62,2,0,0,0,0,62,0.3,0,0.3
"3647","Kenya",2020-03-23,16,1,0,0,0,0,16,0,0,0
"3688","Kuwait",2020-03-23,189,1,0,0,27,0,162,4.4,0,3.8
"3758","Kyrgyzstan",2020-03-23,16,2,0,0,0,0,16,0.2,0,0.2
"3814","Latvia",2020-03-23,180,41,0,0,1,0,179,9.5,2.2,9.5
"3843","Lebanon",2020-03-23,267,19,4,0,8,0,255,3.9,0.3,3.7
"3880","Liberia",2020-03-23,3,0,0,0,0,0,3,0.1,0,0.1
"3954","Liechtenstein",2020-03-23,51,14,0,0,0,0,51,134.2,36.8,134.2
"3979","Lithuania",2020-03-23,179,36,1,0,1,0,177,6.6,1.3,6.5
"4021","Luxembourg",2020-03-23,875,77,8,0,6,0,861,139.8,12.3,137.5
"4109","Macao",2020-03-23,24,0,0,0,10,0,14,3.7,0,2.2
"4148","Madagascar",2020-03-23,12,9,0,0,0,0,12,0,0,0
"4173","Mainland China",2020-03-23,81118,24,3270,0,72704,452,5144,5.6,0,0.4
"4313","Malaysia",2020-03-23,1518,212,14,4,139,0,1365,4.7,0.7,4.2
"4378","Maldives",2020-03-23,13,0,0,0,0,0,13,2.4,0,2.4
"4434","Malta",2020-03-23,107,17,0,0,2,0,105,24.2,3.8,23.8
"4456","Mauritania",2020-03-23,2,0,0,0,0,0,2,0,0,0
"4481","Mauritius",2020-03-23,36,8,2,0,0,0,34,2.8,0.6,2.7
"4497","Mexico",2020-03-23,316,65,3,1,4,0,309,0.2,0.1,0.2
"4566","Moldova, Republic of",2020-03-23,109,15,1,0,1,0,107,2.7,0.4,2.7
"4609","Monaco",2020-03-23,23,0,0,0,1,0,22,59,0,56.4
"4640","Mongolia",2020-03-23,10,0,0,0,0,0,10,0.3,0,0.3
"4683","Montenegro",2020-03-23,27,6,1,1,0,0,26,4.3,1,4.1
"4709","Morocco",2020-03-23,143,28,4,0,3,0,136,0.4,0.1,0.4
"4741","Mozambique",2020-03-23,1,0,0,0,0,0,1,0,0,0
"4770","Namibia",2020-03-23,4,1,0,0,0,0,4,0.2,0,0.2
"4843","Nepal",2020-03-23,2,1,0,0,1,0,1,0,0,0
"4910","Netherlands",2020-03-23,4764,547,214,34,2,0,4548,27.8,3.2,26.5
"4941","New Zealand",2020-03-23,102,0,0,0,0,0,102,2.1,0,2.1
"4976","Nicaragua",2020-03-23,2,0,0,0,0,0,2,0,0,0
"5022","Niger",2020-03-23,3,1,0,0,0,0,3,0,0,0
"5057","Nigeria",2020-03-23,40,10,1,1,2,0,37,0,0,0
"5080","North Macedonia",2020-03-23,136,21,2,1,1,0,133,6.5,1,6.4
"5146","Norway",2020-03-23,2621,236,10,3,1,0,2610,48.3,4.4,48.1
"5208","Oman",2020-03-23,66,11,0,0,17,0,49,1.3,0.2,1
"5223","Pakistan",2020-03-23,875,99,6,1,5,0,864,0.4,0,0.4
"5293","Panama",2020-03-23,345,32,6,3,0,0,339,8,0.7,7.9
"5301","Papua New Guinea",2020-03-23,1,0,0,0,0,0,1,0,0,0
"5333","Paraguay",2020-03-23,22,0,1,0,0,0,21,0.3,0,0.3
"5377","Peru",2020-03-23,395,32,5,0,1,0,389,1.2,0.1,1.2
"5413","Philippines",2020-03-23,462,82,33,8,17,0,412,0.4,0.1,0.4
"5475","Poland",2020-03-23,749,115,8,1,1,0,740,2,0.3,2
"5538","Portugal",2020-03-23,2060,460,23,9,5,0,2032,20.2,4.5,19.9
"5590","Qatar",2020-03-23,501,7,0,0,33,0,468,17.4,0.2,16.2
"5648","Republic of Korea",2020-03-23,8961,0,111,0,2909,0,5941,17.5,0,11.6
"5688","Republic of the Congo",2020-03-23,4,1,0,0,0,0,4,0.1,0,0.1
"5753","Romania",2020-03-23,576,143,7,4,64,0,505,3,0.7,2.6
"5838","Russia",2020-03-23,438,71,1,0,16,0,421,0.3,0,0.3
"5866","Rwanda",2020-03-23,36,17,0,0,0,0,36,0.3,0.1,0.3
"5896","Saint Lucia",2020-03-23,3,1,0,0,0,0,3,1.6,0.5,1.6
"5946","Saint Vincent and the Grenadines",2020-03-23,1,0,0,0,0,0,1,0.9,0,0.9
"5960","San Marino",2020-03-23,187,12,20,0,4,0,163,550,35.3,479.4
"6016","Saudi Arabia",2020-03-23,562,51,0,0,16,0,546,1.6,0.1,1.6
"6064","Senegal",2020-03-23,79,12,0,0,5,0,74,0.5,0.1,0.4
"6124","Serbia",2020-03-23,249,27,3,1,1,0,245,2.8,0.3,2.8
"6141","Seychelles",2020-03-23,7,0,0,0,0,0,7,7.1,0,7.1
"6207","Singapore",2020-03-23,509,54,2,0,144,0,363,8.7,0.9,6.2
"6263","Slovakia",2020-03-23,186,1,0,0,7,0,179,3.4,0,3.3
"6300","Slovenia",2020-03-23,442,28,3,1,0,0,439,21.3,1.3,21.1
"6364","Somalia",2020-03-23,1,0,0,0,0,0,1,0,0,0
"6373","South Africa",2020-03-23,402,128,0,0,0,0,402,0.7,0.2,0.7
"6483","Spain",2020-03-23,35136,6368,2311,539,2575,0,30250,75.1,13.6,64.7
"6564","Sri Lanka",2020-03-23,97,15,0,0,3,0,94,0.5,0.1,0.4
"6587","Sudan",2020-03-23,2,0,1,0,0,0,1,0,0,0
"6621","Suriname",2020-03-23,5,0,0,0,0,0,5,0.9,0,0.9
"6669","Sweden",2020-03-23,2046,112,25,4,16,0,2005,20.3,1.1,19.9
"6721","Switzerland",2020-03-23,8795,1321,120,22,131,0,8544,101.6,15.3,98.7
"6759","Syria",2020-03-23,1,0,0,0,0,0,1,0,0,0
"6794","Taiwan",2020-03-23,195,26,2,0,28,0,165,0.8,0.1,0.7
"6867","Tanzania, United Republic of",2020-03-23,12,0,0,0,0,0,12,0,0,0
"6944","Thailand",2020-03-23,721,122,1,0,44,0,676,1,0.2,1
"6996","The Bahamas",2020-03-23,4,0,0,0,0,0,4,1,0,1
"7001","The Gambia",2020-03-23,2,1,1,1,0,0,1,0.1,0,0
"7034","Timor-Leste",2020-03-23,1,0,0,0,0,0,1,0.1,0,0.1
"7064","Togo",2020-03-23,18,2,0,0,1,0,17,0.2,0,0.2
"7120","Trinidad and Tobago",2020-03-23,51,1,0,0,1,0,50,3.6,0.1,3.6
"7127","Tunisia",2020-03-23,89,14,3,0,1,0,85,0.8,0.1,0.7
"7178","Turkey",2020-03-23,1529,293,37,7,0,0,1492,1.8,0.3,1.8
"7202","Uganda",2020-03-23,9,8,0,0,0,0,9,0,0,0
"7287","UK",2020-03-23,6726,981,336,54,67,0,6323,9.9,1.4,9.3
"7305","Ukraine",2020-03-23,73,0,3,0,1,0,69,0.2,0,0.2
"7379","United Arab Emirates",2020-03-23,198,45,2,0,38,0,158,2,0.5,1.6
"7425","Uruguay",2020-03-23,162,4,0,0,0,0,162,4.7,0.1,4.7
"7481","USA",2020-03-23,43847,10571,557,140,178,0,43112,13.2,3.2,13
"7547","Uzbekistan",2020-03-23,46,3,0,0,0,0,46,0.1,0,0.1
"7575","Venezuela",2020-03-23,77,7,0,0,15,0,62,0.3,0,0.2
"7629","Vietnam",2020-03-23,123,10,0,0,17,0,106,0.1,0,0.1
"7683","West Bank and Gaza",2020-03-23,59,7,0,0,17,0,42,1.2,0.1,0.9
"7733","Zambia",2020-03-23,3,0,0,0,0,0,3,0,0,0
"7765","Zimbabwe",2020-03-23,3,0,1,1,0,0,2,0,0,0
"9","Afghanistan",2020-03-24,74,34,1,0,1,0,72,0.2,0.1,0.2
"77","Albania",2020-03-24,123,19,5,1,10,8,108,4.3,0.7,3.8
"119","Algeria",2020-03-24,264,34,19,2,24,0,221,0.6,0.1,0.5
"178","Andorra",2020-03-24,164,31,1,0,1,0,162,213,40.3,210.4
"195","Angola",2020-03-24,3,0,0,0,0,0,3,0,0,0
"204","Antigua and Barbuda",2020-03-24,3,0,0,0,0,0,3,3.1,0,3.1
"270","Argentina",2020-03-24,387,86,6,2,52,49,329,0.9,0.2,0.7
"283","Armenia",2020-03-24,249,14,0,0,14,12,235,8.4,0.5,7.9
"336","Australia",2020-03-24,2044,362,8,1,115,27,1921,8,1.4,7.5
"407","Austria",2020-03-24,5283,809,28,7,9,0,5246,58.7,9,58.3
"489","Azerbaijan",2020-03-24,87,15,1,0,10,0,76,0.9,0.1,0.7
"540","Bahrain",2020-03-24,392,15,3,1,177,28,212,23,0.9,12.5
"575","Bangladesh",2020-03-24,39,6,4,1,5,2,30,0,0,0
"594","Barbados",2020-03-24,18,1,0,0,0,0,18,6.3,0.3,6.3
"632","Belarus",2020-03-24,81,0,0,0,22,7,59,0.9,0,0.6
"695","Belgium",2020-03-24,4269,526,122,34,461,198,3686,36.8,4.5,31.8
"745","Belize",2020-03-24,1,0,0,0,0,0,1,0.3,0,0.3
"768","Benin",2020-03-24,6,1,0,0,0,0,6,0,0,0
"778","Bhutan",2020-03-24,2,0,0,0,0,0,2,0.3,0,0.3
"843","Bolivia",2020-03-24,29,2,0,0,0,0,29,0.2,0,0.2
"862","Bosnia and Herzegovina",2020-03-24,166,30,3,2,2,0,161,5.1,0.9,4.9
"915","Brazil",2020-03-24,2247,323,46,12,2,0,2199,1.1,0.2,1
"976","Brunei",2020-03-24,104,13,0,0,2,0,102,23.8,3,23.3
"1024","Bulgaria",2020-03-24,218,17,3,0,3,0,212,3.1,0.2,3.1
"1053","Burkina Faso",2020-03-24,114,15,4,0,7,2,103,0.5,0.1,0.5
"1131","Cambodia",2020-03-24,91,4,0,0,4,3,87,0.5,0,0.5
"1195","Cameroon",2020-03-24,66,10,0,0,0,0,66,0.2,0,0.2
"1263","Canada",2020-03-24,2790,702,26,1,110,100,2654,7.4,1.9,7
"1295","Cape Verde",2020-03-24,3,0,1,1,0,0,2,0.5,0,0.4
"1316","Central African Republic",2020-03-24,3,0,0,0,0,0,3,0.1,0,0.1
"1368","Chad",2020-03-24,3,2,0,0,0,0,3,0,0,0
"1394","Chile",2020-03-24,922,176,2,0,17,9,903,4.8,0.9,4.7
"1415","Colombia",2020-03-24,378,101,3,0,6,3,369,0.7,0.2,0.7
"1486","Costa Rica",2020-03-24,177,19,2,0,2,0,173,3.5,0.4,3.4
"1491","Cote d'Ivoire",2020-03-24,73,48,0,0,2,1,71,0.3,0.2,0.3
"1526","Croatia",2020-03-24,382,67,1,0,5,0,376,9.3,1.6,9.2
"1578","Cuba",2020-03-24,48,8,1,0,1,1,46,0.4,0.1,0.4
"1616","Cyprus",2020-03-24,124,8,3,2,3,0,118,10.3,0.7,9.8
"1676","Czech Republic",2020-03-24,1394,158,3,2,10,4,1381,13,1.5,12.9
"1699","Democratic Republic of the Congo",2020-03-24,45,9,2,1,0,0,43,0.1,0,0
"1720","Denmark",2020-03-24,1718,146,32,8,36,35,1650,29.7,2.5,28.5
"1774","Diamond Princess Cruise Ship",2020-03-24,712,0,10,2,325,0,377,NA,NA,NA
"1852","Djibouti",2020-03-24,3,0,0,0,0,0,3,0.3,0,0.3
"1868","Dominica",2020-03-24,2,0,0,0,0,0,2,2.8,0,2.8
"1886","Dominican Republic",2020-03-24,312,67,6,3,3,3,303,2.9,0.6,2.8
"1954","Ecuador",2020-03-24,1082,101,27,9,3,0,1052,6.1,0.6,6
"1974","Egypt",2020-03-24,402,36,20,1,80,24,302,0.4,0,0.3
"2038","El Salvador",2020-03-24,5,2,0,0,0,0,5,0.1,0,0.1
"2058","Equatorial Guinea",2020-03-24,9,0,0,0,0,0,9,0.6,0,0.6
"2089","Eritrea",2020-03-24,1,0,0,0,0,0,1,0,0,0
"2128","Estonia",2020-03-24,369,17,0,0,7,5,362,27.8,1.3,27.3
"2171","Eswatini",2020-03-24,4,0,0,0,0,0,4,0.3,0,0.3
"2206","Ethiopia",2020-03-24,12,1,0,0,0,0,12,0,0,0
"2233","Fiji",2020-03-24,4,1,0,0,0,0,4,0.4,0.1,0.4
"2278","Finland",2020-03-24,792,92,1,0,10,0,781,14.3,1.7,14.1
"2324","France",2020-03-24,22622,2499,1102,240,3250,1044,18270,34.7,3.8,28
"2426","Gabon",2020-03-24,6,1,1,0,0,0,5,0.3,0,0.2
"2436","Georgia",2020-03-24,70,9,0,0,9,6,61,1.8,0.2,1.5
"2486","Germany",2020-03-24,32986,3930,157,34,3243,2977,29586,39.4,4.7,35.3
"2573","Ghana",2020-03-24,53,26,2,0,0,0,51,0.2,0.1,0.2
"2617","Greece",2020-03-24,743,48,20,3,29,10,694,7.1,0.5,6.7
"2644","Grenada",2020-03-24,1,0,0,0,0,0,1,0.9,0,0.9
"2689","Guatemala",2020-03-24,21,1,1,0,0,0,20,0.1,0,0.1
"2699","Guinea",2020-03-24,4,0,0,0,0,0,4,0,0,0
"2747","Guyana",2020-03-24,5,0,1,0,0,0,4,0.6,0,0.5
"2797","Haiti",2020-03-24,7,1,0,0,0,0,7,0.1,0,0.1
"2811","Holy See (Vatican City)",2020-03-24,4,3,0,0,0,0,4,400,300,400
"2869","Honduras",2020-03-24,30,0,0,0,0,0,30,0.3,0,0.3
"2882","Hong Kong",2020-03-24,386,30,4,0,101,1,281,5.1,0.4,3.7
"2993","Hungary",2020-03-24,187,20,9,2,21,5,157,1.9,0.2,1.6
"3041","Iceland",2020-03-24,648,60,2,1,51,15,595,190,17.6,174.5
"3084","India",2020-03-24,536,37,10,0,40,13,486,0,0,0
"3158","Indonesia",2020-03-24,686,107,55,6,30,1,601,0.3,0,0.2
"3184","Iran (Islamic Republic of)",2020-03-24,24811,1762,1934,122,8913,982,13964,29.5,2.1,16.6
"3263","Iraq",2020-03-24,316,50,27,4,75,18,214,0.8,0.1,0.5
"3295","Ireland",2020-03-24,1329,204,7,1,5,0,1317,26.9,4.1,26.7
"3336","Israel",2020-03-24,1238,167,3,2,53,16,1182,14.3,1.9,13.7
"3378","Italy",2020-03-24,69176,5249,6820,743,8326,1302,54030,114.4,8.7,89.4
"3448","Jamaica",2020-03-24,21,2,1,0,2,0,18,0.7,0.1,0.6
"3537","Japan",2020-03-24,1193,65,43,1,285,50,865,0.9,0.1,0.7
"3575","Jordan",2020-03-24,154,27,0,0,1,0,153,1.5,0.3,1.5
"3604","Kazakhstan",2020-03-24,72,10,0,0,0,0,72,0.4,0.1,0.4
"3639","Kenya",2020-03-24,25,9,0,0,0,0,25,0,0,0
"3727","Kuwait",2020-03-24,191,2,0,0,39,12,152,4.5,0,3.6
"3739","Kyrgyzstan",2020-03-24,42,26,0,0,0,0,42,0.6,0.4,0.6
"3764","Lao People's Democratic Republic",2020-03-24,2,2,0,0,0,0,2,0,0,0
"3808","Latvia",2020-03-24,197,17,0,0,1,0,196,10.4,0.9,10.4
"3841","Lebanon",2020-03-24,318,51,4,0,8,0,306,4.7,0.7,4.5
"3885","Liberia",2020-03-24,3,0,0,0,0,0,3,0.1,0,0.1
"3918","Libya",2020-03-24,1,1,0,0,0,0,1,0,0,0
"3946","Liechtenstein",2020-03-24,51,0,0,0,0,0,51,134.2,0,134.2
"3978","Lithuania",2020-03-24,209,30,2,1,1,0,206,7.7,1.1,7.6
"4031","Luxembourg",2020-03-24,1099,224,8,0,6,0,1085,175.6,35.8,173.3
"4062","Macao",2020-03-24,25,1,0,0,10,0,15,3.9,0.2,2.3
"4147","Madagascar",2020-03-24,17,5,0,0,0,0,17,0.1,0,0.1
"4225","Mainland China",2020-03-24,81180,62,3277,7,73169,465,4734,5.6,0,0.3
"4329","Malaysia",2020-03-24,1624,106,16,2,183,44,1425,5,0.3,4.4
"4348","Maldives",2020-03-24,13,0,0,0,5,5,8,2.4,0,1.5
"4416","Malta",2020-03-24,110,3,0,0,2,0,108,24.9,0.7,24.4
"4443","Mauritania",2020-03-24,2,0,0,0,0,0,2,0,0,0
"4485","Mauritius",2020-03-24,42,6,2,0,0,0,40,3.3,0.5,3.1
"4501","Mexico",2020-03-24,367,51,4,1,4,0,359,0.3,0,0.3
"4541","Moldova, Republic of",2020-03-24,125,16,1,0,2,1,122,3.1,0.4,3
"4602","Monaco",2020-03-24,23,0,0,0,1,0,22,59,0,56.4
"4646","Mongolia",2020-03-24,10,0,0,0,0,0,10,0.3,0,0.3
"4680","Montenegro",2020-03-24,47,20,1,0,0,0,46,7.5,3.2,7.3
"4713","Morocco",2020-03-24,170,27,5,1,6,3,159,0.5,0.1,0.4
"4750","Mozambique",2020-03-24,3,2,0,0,0,0,3,0,0,0
"4798","Namibia",2020-03-24,7,3,0,0,2,2,5,0.3,0.1,0.2
"4839","Nepal",2020-03-24,2,0,0,0,1,0,1,0,0,0
"4923","Netherlands",2020-03-24,5580,816,277,63,3,1,5300,32.6,4.8,30.9
"4957","New Zealand",2020-03-24,155,53,0,0,12,12,143,3.2,1.1,3
"4995","Nicaragua",2020-03-24,2,0,0,0,0,0,2,0,0,0
"5005","Niger",2020-03-24,3,0,0,0,0,0,3,0,0,0
"5065","Nigeria",2020-03-24,44,4,1,0,2,0,41,0,0,0
"5078","North Macedonia",2020-03-24,148,12,2,0,1,0,145,7.1,0.6,7
"5122","Norway",2020-03-24,2863,242,12,2,6,5,2845,52.8,4.5,52.5
"5197","Oman",2020-03-24,84,18,0,0,17,0,67,1.6,0.4,1.3
"5247","Pakistan",2020-03-24,972,97,7,1,18,13,947,0.4,0,0.4
"5287","Panama",2020-03-24,345,0,6,0,1,1,338,8,0,7.8
"5310","Papua New Guinea",2020-03-24,1,0,0,0,0,0,1,0,0,0
"5357","Paraguay",2020-03-24,27,5,2,1,0,0,25,0.4,0.1,0.4
"5379","Peru",2020-03-24,416,21,7,2,1,0,408,1.3,0.1,1.2
"5429","Philippines",2020-03-24,552,90,35,2,20,3,497,0.5,0.1,0.5
"5494","Poland",2020-03-24,901,152,10,2,1,0,890,2.4,0.4,2.4
"5531","Portugal",2020-03-24,2362,302,33,10,22,17,2307,23.2,3,22.6
"5597","Qatar",2020-03-24,526,25,0,0,41,8,485,18.3,0.9,16.8
"5645","Republic of Korea",2020-03-24,9037,76,120,9,3507,598,5410,17.6,0.1,10.6
"5698","Republic of the Congo",2020-03-24,4,0,0,0,0,0,4,0.1,0,0.1
"5763","Romania",2020-03-24,794,218,11,4,79,15,704,4.1,1.1,3.7
"5783","Russia",2020-03-24,495,57,1,0,22,6,472,0.3,0,0.3
"5860","Rwanda",2020-03-24,40,4,0,0,0,0,40,0.3,0,0.3
"5907","Saint Lucia",2020-03-24,3,0,0,0,0,0,3,1.6,0,1.6
"5949","Saint Vincent and the Grenadines",2020-03-24,1,0,0,0,0,0,1,0.9,0,0.9
"5967","San Marino",2020-03-24,187,0,21,1,4,0,162,550,0,476.5
"6023","Saudi Arabia",2020-03-24,767,205,1,1,28,12,738,2.2,0.6,2.1
"6080","Senegal",2020-03-24,86,7,0,0,8,3,78,0.5,0,0.5
"6118","Serbia",2020-03-24,303,54,3,0,15,14,285,3.5,0.6,3.3
"6160","Seychelles",2020-03-24,7,0,0,0,0,0,7,7.1,0,7.1
"6230","Singapore",2020-03-24,558,49,2,0,156,12,400,9.5,0.8,6.8
"6289","Slovakia",2020-03-24,204,18,0,0,7,0,197,3.7,0.3,3.6
"6311","Slovenia",2020-03-24,480,38,4,1,0,0,476,23.1,1.8,22.9
"6358","Somalia",2020-03-24,1,0,0,0,0,0,1,0,0,0
"6398","South Africa",2020-03-24,554,152,0,0,4,4,550,0.9,0.3,0.9
"6480","Spain",2020-03-24,39885,4749,2808,497,3794,1219,33283,85.3,10.2,71.2
"6498","Sri Lanka",2020-03-24,102,5,0,0,2,0,100,0.5,0,0.5
"6571","Sudan",2020-03-24,3,1,1,0,0,0,2,0,0,0
"6614","Suriname",2020-03-24,7,2,0,0,0,0,7,1.2,0.3,1.2
"6678","Sweden",2020-03-24,2286,240,36,11,16,0,2234,22.6,2.4,22.1
"6728","Switzerland",2020-03-24,9877,1082,122,2,131,0,9624,114.1,12.5,111.2
"6758","Syria",2020-03-24,1,0,0,0,0,0,1,0,0,0
"6824","Taiwan",2020-03-24,215,20,2,0,29,1,184,0.9,0.1,0.8
"6868","Tanzania, United Republic of",2020-03-24,12,0,0,0,0,0,12,0,0,0
"6919","Thailand",2020-03-24,827,106,4,3,52,8,771,1.2,0.2,1.1
"6971","The Bahamas",2020-03-24,5,1,0,0,1,1,4,1.3,0.3,1
"7003","The Gambia",2020-03-24,3,1,1,0,0,0,2,0.1,0,0.1
"7046","Timor-Leste",2020-03-24,1,0,0,0,0,0,1,0.1,0,0.1
"7068","Togo",2020-03-24,20,2,0,0,1,0,19,0.2,0,0.2
"7093","Trinidad and Tobago",2020-03-24,57,6,0,0,0,0,57,4.1,0.4,4.1
"7153","Tunisia",2020-03-24,114,25,4,1,1,0,109,1,0.2,0.9
"7165","Turkey",2020-03-24,1872,343,44,7,0,0,1828,2.2,0.4,2.2
"7218","Uganda",2020-03-24,9,0,0,0,0,0,9,0,0,0
"7234","UK",2020-03-24,8164,1438,423,87,140,73,7601,12,2.1,11.2
"7309","Ukraine",2020-03-24,97,24,3,0,1,0,93,0.2,0.1,0.2
"7409","United Arab Emirates",2020-03-24,248,50,2,0,45,7,201,2.5,0.5,2
"7415","Uruguay",2020-03-24,162,0,0,0,0,0,162,4.7,0,4.7
"7519","USA",2020-03-24,53740,9893,706,149,348,170,52686,16.2,3,15.9
"7530","Uzbekistan",2020-03-24,50,4,0,0,0,0,50,0.1,0,0.1
"7576","Venezuela",2020-03-24,84,7,0,0,15,0,69,0.3,0,0.2
"7659","Vietnam",2020-03-24,134,11,0,0,17,0,117,0.1,0,0.1
"7690","West Bank and Gaza",2020-03-24,59,0,0,0,17,0,42,1.2,0,0.9
"7731","Zambia",2020-03-24,3,0,0,0,0,0,3,0,0,0
"7766","Zimbabwe",2020-03-24,3,0,1,0,0,0,2,0,0,0
"41","Afghanistan",2020-03-25,84,10,2,1,2,1,80,0.2,0,0.2
"72","Albania",2020-03-25,146,23,5,0,17,7,124,5.1,0.8,4.3
"131","Algeria",2020-03-25,302,38,21,2,65,41,216,0.7,0.1,0.5
"137","Andorra",2020-03-25,188,24,1,0,1,0,186,244.2,31.2,241.6
"199","Angola",2020-03-25,3,0,0,0,0,0,3,0,0,0
"215","Antigua and Barbuda",2020-03-25,3,0,0,0,0,0,3,3.1,0,3.1
"261","Argentina",2020-03-25,387,0,8,2,52,0,327,0.9,0,0.7
"286","Armenia",2020-03-25,265,16,0,0,16,2,249,8.9,0.5,8.4
"334","Australia",2020-03-25,2364,320,8,0,119,4,2237,9.3,1.3,8.8
"447","Austria",2020-03-25,5588,305,30,2,9,0,5549,62,3.4,61.6
"476","Azerbaijan",2020-03-25,93,6,2,1,10,0,81,0.9,0.1,0.8
"531","Bahrain",2020-03-25,419,27,4,1,177,0,238,24.6,1.6,14
"546","Bangladesh",2020-03-25,39,0,5,1,7,2,27,0,0,0
"597","Barbados",2020-03-25,18,0,0,0,0,0,18,6.3,0,6.3
"636","Belarus",2020-03-25,86,5,0,0,29,7,57,0.9,0.1,0.6
"666","Belgium",2020-03-25,4937,668,178,56,547,86,4212,42.6,5.8,36.3
"732","Belize",2020-03-25,2,1,0,0,0,0,2,0.5,0.3,0.5
"764","Benin",2020-03-25,6,0,0,0,0,0,6,0,0,0
"776","Bhutan",2020-03-25,2,0,0,0,0,0,2,0.3,0,0.3
"847","Bolivia",2020-03-25,32,3,0,0,0,0,32,0.3,0,0.3
"870","Bosnia and Herzegovina",2020-03-25,176,10,3,0,2,0,171,5.4,0.3,5.2
"951","Brazil",2020-03-25,2554,307,59,13,2,0,2493,1.2,0.1,1.2
"959","Brunei",2020-03-25,109,5,0,0,2,0,107,24.9,1.1,24.5
"998","Bulgaria",2020-03-25,242,24,3,0,4,1,235,3.5,0.3,3.4
"1033","Burkina Faso",2020-03-25,146,32,4,0,10,3,132,0.7,0.2,0.6
"1148","Cambodia",2020-03-25,96,5,0,0,10,6,86,0.6,0,0.5
"1205","Cameroon",2020-03-25,75,9,1,1,2,2,72,0.3,0,0.3
"1245","Canada",2020-03-25,3251,461,30,4,183,73,3038,8.6,1.2,8
"1302","Cape Verde",2020-03-25,4,1,1,0,0,0,3,0.7,0.2,0.5
"1329","Central African Republic",2020-03-25,3,0,0,0,0,0,3,0.1,0,0.1
"1354","Chad",2020-03-25,3,0,0,0,0,0,3,0,0,0
"1378","Chile",2020-03-25,1142,220,3,1,22,5,1117,6,1.2,5.8
"1434","Colombia",2020-03-25,470,92,4,1,8,2,458,0.9,0.2,0.9
"1483","Costa Rica",2020-03-25,201,24,2,0,2,0,197,3.9,0.5,3.9
"1514","Cote d'Ivoire",2020-03-25,80,7,0,0,3,1,77,0.3,0,0.3
"1544","Croatia",2020-03-25,442,60,1,0,22,17,419,10.8,1.5,10.2
"1576","Cuba",2020-03-25,57,9,1,0,1,0,55,0.5,0.1,0.5
"1626","Cyprus",2020-03-25,132,8,3,0,3,0,126,10.9,0.7,10.4
"1647","Czech Republic",2020-03-25,1654,260,6,3,10,0,1638,15.4,2.4,15.3
"1687","Democratic Republic of the Congo",2020-03-25,48,3,2,0,0,0,46,0.1,0,0.1
"1740","Denmark",2020-03-25,1862,144,34,2,41,5,1787,32.1,2.5,30.9
"1820","Diamond Princess Cruise Ship",2020-03-25,712,0,10,0,587,262,115,NA,NA,NA
"1847","Djibouti",2020-03-25,11,8,0,0,0,0,11,1.1,0.8,1.1
"1869","Dominica",2020-03-25,7,5,0,0,0,0,7,9.7,6.9,9.7
"1926","Dominican Republic",2020-03-25,392,80,10,4,3,0,379,3.6,0.7,3.5
"1955","Ecuador",2020-03-25,1173,91,28,1,3,0,1142,6.6,0.5,6.5
"2005","Egypt",2020-03-25,456,54,21,1,95,15,340,0.4,0.1,0.3
"2035","El Salvador",2020-03-25,9,4,0,0,0,0,9,0.1,0.1,0.1
"2073","Equatorial Guinea",2020-03-25,9,0,0,0,0,0,9,0.6,0,0.6
"2090","Eritrea",2020-03-25,4,3,0,0,0,0,4,0.1,0.1,0.1
"2126","Estonia",2020-03-25,404,35,1,1,8,1,395,30.4,2.6,29.8
"2160","Eswatini",2020-03-25,4,0,0,0,0,0,4,0.3,0,0.3
"2189","Ethiopia",2020-03-25,12,0,0,0,0,0,12,0,0,0
"2227","Fiji",2020-03-25,5,1,0,0,0,0,5,0.6,0.1,0.6
"2249","Finland",2020-03-25,880,88,3,2,10,0,867,15.9,1.6,15.6
"2330","France",2020-03-25,25600,2978,1333,231,3907,657,20360,39.2,4.6,31.2
"2425","Gabon",2020-03-25,6,0,1,0,0,0,5,0.3,0,0.2
"2465","Georgia",2020-03-25,75,5,0,0,10,1,65,1.9,0.1,1.6
"2498","Germany",2020-03-25,37323,4337,206,49,3547,304,33570,44.5,5.2,40.1
"2565","Ghana",2020-03-25,93,40,4,2,0,0,89,0.3,0.1,0.3
"2620","Greece",2020-03-25,821,78,22,2,36,7,763,7.9,0.7,7.3
"2658","Grenada",2020-03-25,1,0,0,0,0,0,1,0.9,0,0.9
"2682","Guatemala",2020-03-25,24,3,1,0,4,4,19,0.1,0,0.1
